dt,x,y
21,1484.92424049175,1621.81924049175
21.1,1491.99530830362,1608.24025830361
21.2,1499.06637611548,1594.56317611548
21.3,1506.13744392735,1580.78799392734
21.4,1513.20851173921,1566.91471173921
21.5,1520.27957955108,1552.94332955107
21.6,1527.35064736295,1538.87384736294
21.7,1534.42171517481,1524.7062651748
21.8,1541.49278298668,1510.44058298667
21.9,1548.56385079854,1496.07680079853
22,1555.63491861041,1481.6149186104
22.1,1562.70598642227,1467.05493642226
22.2,1569.77705423414,1452.39685423413
22.3,1576.848122046,1437.64067204599
22.4,1583.91918985787,1422.78638985786
22.5000000000001,1590.99025766974,1407.83400766972
22.6000000000001,1598.0613254816,1392.78352548159
22.7000000000001,1605.13239329347,1377.63494329345
22.8000000000001,1612.20346110533,1362.38826110532
22.9000000000001,1619.2745289172,1347.04347891718
23.0000000000001,1626.34559672906,1331.60059672905
23.1000000000001,1633.41666454093,1316.05961454091
23.2000000000001,1640.48773235279,1300.42053235278
23.3000000000001,1647.55880016466,1284.68335016465
23.4000000000001,1654.62986797653,1268.84806797651
23.5000000000001,1661.70093578839,1252.91468578838
23.6000000000001,1668.77200360026,1236.88320360024
23.7000000000001,1675.84307141212,1220.75362141211
23.8000000000001,1682.91413922399,1204.52593922397
23.9000000000001,1689.98520703585,1188.20015703584
24.0000000000001,1697.05627484772,1171.7762748477
24.1000000000001,1704.12734265958,1155.25429265957
24.2000000000001,1711.19841047145,1138.63421047143
24.3000000000001,1718.26947828332,1121.9160282833
24.4000000000001,1725.34054609518,1105.09974609516
24.5000000000001,1732.41161390705,1088.18536390703
24.6000000000001,1739.48268171891,1071.17288171889
24.7000000000001,1746.55374953078,1054.06229953076
24.8000000000001,1753.62481734264,1036.85361734262
24.9000000000001,1760.69588515451,1019.54683515449
25.0000000000001,1767.76695296637,1002.14195296635
25.1000000000001,1774.83802077824,984.638970778219
25.2000000000001,1781.90908859011,967.037888590084
25.3000000000001,1788.98015640197,949.338706401948
25.4000000000001,1796.05122421384,931.541424213814
25.5000000000001,1803.1222920257,913.646042025679
25.6000000000001,1810.19335983757,895.652559837544
25.7000000000001,1817.26442764943,877.56097764941
25.8000000000001,1824.3354954613,859.371295461274
25.9000000000001,1831.40656327317,841.083513273139
26.0000000000001,1838.47763108503,822.697631085005
26.1000000000001,1845.5486988969,804.21364889687
26.2000000000001,1852.61976670876,785.631566708735
26.3000000000001,1859.69083452063,766.951384520599
26.4000000000001,1866.76190233249,748.173102332465
26.5000000000001,1873.83297014436,729.29672014433
26.6000000000001,1880.90403795622,710.322237956196
26.7000000000001,1887.97510576809,691.249655768061
26.8000000000001,1895.04617357996,672.078973579925
26.9000000000001,1902.11724139182,652.81019139179
27.0000000000001,1909.18830920369,633.443309203656
27.1000000000001,1916.25937701555,613.978327015521
27.2000000000001,1923.33044482742,594.415244827387
27.3000000000001,1930.40151263928,574.754062639251
27.4000000000001,1937.47258045115,554.994780451116
27.5000000000001,1944.54364826301,535.137398262981
27.6000000000001,1951.61471607488,515.181916074846
27.7000000000001,1958.68578388675,495.128333886712
27.8000000000001,1965.75685169861,474.976651698576
27.9000000000001,1972.82791951048,454.726869510441
28.0000000000001,1979.89898732234,434.378987322306
28.1000000000001,1986.97005513421,413.933005134172
28.2000000000001,1994.04112294607,393.388922946037
28.3000000000001,2001.11219075794,372.746740757901
28.4000000000001,2008.1832585698,352.006458569766
28.5000000000001,2015.25432638167,331.168076381632
28.6000000000001,2022.32539419354,310.231594193497
28.7000000000001,2029.3964620054,289.197012005362
28.8000000000001,2036.46752981727,268.064329817227
28.9000000000001,2043.53859762913,246.833547629092
29.0000000000001,2050.609665441,225.504665440957
29.1000000000001,2057.68073325286,204.077683252822
29.2000000000001,2064.75180106473,182.552601064687
29.3000000000001,2071.82286887659,160.929418876552
29.4000000000001,2078.89393668846,139.208136688417
29.5000000000001,2085.96500450033,117.388754500283
29.6000000000002,2093.03607231219,95.4712723121465
29.7000000000002,2100.10714012406,73.4556901240121
29.8000000000002,2107.17820793592,51.3420079358766
29.9000000000002,2114.24927574779,29.1302257477419
30.0000000000002,2121.32034355965,6.82034355960695
